
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.4782608695652174,0.5,0.5111111111111111,0.5
0.49473684210526314,0.5,0.5,0.5,0.49295774647887325
0.5098039215686274,0.5081967213114754,0.5072463768115942,0.5,0.4946236559139785
0.4945054945054945,0.5,0.5098039215686274,0.4945054945054945,0.5135135135135135
0.4857142857142857,0.5,0.5,0.4942528735632184,0.4948453608247423
0.5,0.5,0.5,0.45454545454545453,0.5
0.5,0.5,0.5161290322580645,0.5,0.5
0.5,0.5,0.48148148148148145,0.4883720930232558,0.4931506849315068
0.4827586206896552,0.45454545454545453,0.5,0.49473684210526314,0.5
0.5,0.5,0.5,0.4946236559139785,0.4915254237288136
0.5,0.5,0.5,0.5,0.4948453608247423
0.5,0.5,0.48936170212765956,0.5,0.5
0.48,0.5,0.4782608695652174,0.5,0.5
0.5,0.5,0.47368421052631576,0.5,0.5
0.49382716049382713,0.5098039215686274,0.5,0.48148148148148145,0.4827586206896552
0.5,0.5081967213114754,0.4857142857142857,0.45454545454545453,0.5
0.5,0.5,0.494949494949495,0.5,0.4925373134328358
0.4945054945054945,0.5,0.45454545454545453,0.5,0.5
0.5,0.5,0.5,0.4925373134328358,0.5
0.5,0.5,0.5094339622641509,0.5,0.5151515151515151

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.5217391304347826,0.5,0.5111111111111111,0.5
0.49707602339181284,0.5,0.5,0.5,0.5070422535211268
0.1830065359477124,0.5081967213114754,0.5072463768115942,0.5,0.5053763440860215
0.4444444444444444,0.5,0.5098039215686274,0.5054945054945055,0.5135135135135135
0.3396825396825397,0.5,0.5,0.4942528735632184,0.5051546391752577
0.4492063492063492,0.5,0.5,0.5454545454545454,0.5
0.6086956521739131,0.5,0.5161290322580645,0.5,0.5
0.446360153256705,0.5,0.5185185185185185,0.5116279069767442,0.5068493150684932
0.29118773946360155,0.5454545454545454,0.5,0.49473684210526314,0.5
0.6568627450980392,0.5,0.5,0.4946236559139785,0.4915254237288136
0.39371980676328505,0.6875,0.7142857142857143,0.6923076923076923,0.6701030927835051
0.7098765432098766,0.5104166666666666,0.6808510638297872,0.6666666666666666,0.6
0.5955555555555555,0.6739130434782609,0.5217391304347826,0.5,0.5
0.5505050505050505,0.5,0.5263157894736842,0.5,0.5
0.1728395061728395,0.5098039215686274,0.5,0.5185185185185185,0.4827586206896552
0.5540123456790124,0.5081967213114754,0.4857142857142857,0.45454545454545453,0.5
0.5185185185185185,0.5,0.494949494949495,0.5,0.4925373134328358
0.49694749694749696,0.5,0.45454545454545453,0.5,0.5
0.44907407407407407,0.5,0.5,0.4925373134328358,0.5
0.3939393939393939,0.5,0.5094339622641509,0.5,0.5151515151515151

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6666666666666666,1.0,1.0,1.0,1.0
0.2222222222222222,1.0,1.0,1.0,1.0
0.5555555555555556,1.0,1.0,1.0,1.0
0.5555555555555556,1.0,1.0,1.0,1.0
0.4444444444444444,1.0,1.0,1.0,1.0
0.7777777777777778,1.0,1.0,1.0,1.0
0.5555555555555556,1.0,1.0,1.0,1.0
0.6666666666666666,1.0,1.0,1.0,1.0
0.2222222222222222,1.0,1.0,1.0,1.0
0.2222222222222222,1.0,1.0,1.0,1.0
0.4444444444444444,1.0,1.0,1.0,1.0
0.2222222222222222,1.0,1.0,1.0,1.0
0.3333333333333333,1.0,0.8888888888888888,1.0,1.0
0.6666666666666666,1.0,1.0,1.0,1.0
0.6666666666666666,1.0,1.0,1.0,1.0
0.4444444444444444,1.0,1.0,1.0,1.0
0.7777777777777778,1.0,1.0,1.0,1.0
0.4444444444444444,1.0,1.0,1.0,1.0
0.3333333333333333,1.0,1.0,1.0,1.0
0.4444444444444444,1.0,1.0,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.5217391304347826,0.5,0.4888888888888889,0.5
0.0,0.5,0.5,0.5,0.5070422535211268
0.49019607843137253,0.4918032786885246,0.4927536231884058,0.5,0.5053763440860215
0.5054945054945055,0.5,0.49019607843137253,0.5054945054945055,0.4864864864864865
0.0,0.5,0.5,0.5057471264367817,0.5051546391752577
0.5,0.5,0.5,0.5454545454545454,0.5
0.0,0.5,0.4838709677419355,0.5,0.5
0.5,0.5,0.5185185185185185,0.5116279069767442,0.5068493150684932
0.0,0.5454545454545454,0.5,0.5052631578947369,0.5
0.0,0.5,0.5,0.5053763440860215,0.5084745762711864
0.0,0.5,0.5,0.5,0.5051546391752577
