
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.04,0.01288244766505636,0.04040404040404041,0.011695906432748537,0.0103359173126615
0.014571948998178506,0.02127659574468085,0.02127659574468085,0.011235955056179775,0.013468013468013467
0.0,0.012658227848101266,0.012195121951219513,0.03065134099616858,0.010752688172043012
0.037037037037037035,0.014705882352941176,0.0,0.009456264775413711,0.00966183574879227
0.015625,0.009557945041816009,0.023391812865497075,0.014492753623188406,0.011111111111111112
0.013157894736842105,0.014925373134328358,0.012658227848101266,0.017857142857142856,0.018867924528301886
0.014705882352941176,0.011251758087201125,0.013266998341625208,0.023809523809523808,0.012345679012345678
0.00966183574879227,0.0,0.0,0.009259259259259259,0.009987515605493134
0.022727272727272728,0.03418803418803419,0.012345679012345678,0.03333333333333333,0.016666666666666666
0.014084507042253521,0.018518518518518517,0.023391812865497075,0.04678362573099415,0.02867383512544803
0.041666666666666664,0.018140589569160998,0.011396011396011397,0.014571948998178506,0.030303030303030304
0.01098901098901099,0.012345679012345678,0.009557945041816009,0.009987515605493134,0.024691358024691357
0.011111111111111112,0.014571948998178506,0.0,0.03225806451612903,0.020833333333333332
0.011904761904761904,0.017241379310344827,0.0,0.0,0.041666666666666664
0.018867924528301886,0.02168021680216802,0.0,0.0,0.014109347442680775
0.024390243902439025,0.0,0.024691358024691357,0.00966183574879227,0.018912529550827423
0.0125,0.009768009768009768,0.023391812865497075,0.019230769230769232,0.01020408163265306
0.014571948998178506,0.024390243902439025,0.029411764705882353,0.010309278350515464,0.011904761904761904

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.8888888888888888,0.998661311914324,0.9894736842105263,0.9987373737373737,0.9841269841269841
0.8719806763285024,0.8620689655172413,0.9,0.8809523809523809,0.9118165784832452
0.96,0.8776167471819646,0.8535353535353535,0.8786549707602339,0.8785529715762274
0.8743169398907104,0.9787234042553191,0.9810874704491725,0.9900124843945068,0.9848484848484849
0.8888888888888888,0.9873417721518988,0.9878048780487805,0.9655172413793104,0.8793309438470729
0.8559670781893004,0.8774509803921569,0.9938271604938271,0.9893617021276596,0.9178743961352657
0.875,0.8805256869772998,0.868421052631579,0.8776167471819646,0.8802469135802469
0.9868421052631579,0.8756218905472637,0.8790436005625879,0.9821428571428571,0.9811320754716981
0.8758169934640523,0.8790436005625879,0.8756218905472637,0.8703703703703703,0.8780864197530864
0.8792270531400966,0.9982638888888888,1.0,0.9895833333333334,0.8789013732833958
0.8712121212121212,0.8589743589743589,0.8765432098765432,0.9666666666666667,0.9481481481481482
0.9859154929577465,0.8724279835390947,0.8654970760233918,0.9473684210526315,0.8637992831541219
0.8518518518518519,0.8707482993197279,0.8789173789173789,0.8761384335154827,0.9696969696969697
0.9340659340659341,0.9537037037037037,0.989247311827957,0.9887640449438202,0.9722222222222222
0.9888888888888889,0.8743169398907104,0.9,0.8637992831541219,0.9791666666666666
0.8783068783068783,0.9827586206896551,0.9973544973544973,0.9888888888888889,0.9583333333333334
0.8742138364779874,0.975609756097561,1.0,0.9982638888888888,0.9841269841269841
0.8699186991869918,1.0,0.9382716049382716,0.8792270531400966,0.9787234042553191
0.9875,0.8803418803418803,0.9736842105263158,0.9807692307692307,0.8798185941043084
0.8761384335154827,0.975609756097561,0.9705882352941176,0.9896907216494846,0.8796296296296297

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.012048192771084338,0.010526315789473684,0.011363636363636364,0.14285714285714285
0.9782608695652174,0.9655172413793104,0.9,0.9897959183673469,0.6666666666666666
0.04,0.9855072463768116,0.9545454545454546,0.9868421052631579,0.0
0.0,0.02127659574468085,0.0,0.0,0.015151515151515152
0.0,0.012658227848101266,0.012195121951219513,0.034482758620689655,0.0
0.0,0.9852941176470589,0.05555555555555555,0.010638297872340425,0.6521739130434783
0.0,0.989247311827957,0.9736842105263158,0.9855072463768116,0.9888888888888889
0.013157894736842105,0.0,1.0,0.017857142857142856,0.018867924528301886
0.0,0.9873417721518988,1.0,0.9761904761904762,0.9861111111111112
0.0,0.015625,0.0,0.010416666666666666,0.0
0.9772727272727273,0.9615384615384616,0.0,0.03333333333333333,0.3333333333333333
0.014084507042253521,0.0,0.0,0.05263157894736842,0.967741935483871
0.0,0.0,0.9871794871794872,0.9836065573770492,0.030303030303030304
0.5054945054945055,0.3055555555555556,0.010752688172043012,0.011235955056179775,0.027777777777777776
0.011111111111111112,0.0,0.9,0.967741935483871,0.020833333333333332
0.0,0.017241379310344827,0.023809523809523808,0.1,0.041666666666666664
0.9811320754716981,0.024390243902439025,0.0,0.015625,0.015873015873015872
0.975609756097561,0.0,0.3333333333333333,0.0,0.02127659574468085
0.0125,0.989010989010989,0.02631578947368421,0.019230769230769232,0.0
0.9836065573770492,0.024390243902439025,0.029411764705882353,0.010309278350515464,1.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,0.9894736842105263,1.0,0.0
0.0,0.9655172413793104,1.0,0.0,0.9841269841269841
0.96,0.0,0.0,0.0,0.0
0.0,0.9787234042553191,0.9787234042553191,0.9887640449438202,0.0
0.0,0.9873417721518988,0.9878048780487805,0.0,0.989247311827957
0.9629629629629629,0.9852941176470589,0.0,0.0,0.0
0.984375,0.0,0.0,0.9855072463768116,0.9888888888888889
0.9868421052631579,0.9850746268656716,0.9873417721518988,0.9821428571428571,0.9811320754716981
0.9852941176470589,0.0,0.0,0.9761904761904762,0.0
0.0,0.0,0.0,0.0,0.0
0.9772727272727273,0.0,0.0,0.9666666666666667,0.9833333333333333
0.9859154929577465,0.9814814814814815,0.0,0.0,0.0
0.9583333333333334,0.0,0.0,0.0,0.9696969696969697
0.989010989010989,0.0,0.0,0.0,0.0
0.9888888888888889,0.0,0.0,0.967741935483871,0.9791666666666666
0.9880952380952381,0.9827586206896551,1.0,1.0,0.9583333333333334
0.9811320754716981,0.0,0.0,0.0,0.0
0.975609756097561,0.0,0.0,0.0,0.0
0.9875,0.0,0.0,0.9807692307692307,0.9897959183673469
0.0,0.975609756097561,0.9705882352941176,0.9896907216494846,0.9880952380952381
