
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6088888888888889,0.5921052631578947,0.5916666666666667,0.5896551724137931,0.6
0.7822222222222223,0.7375,0.592,0.7489361702127659,0.5833333333333334
0.7903225806451613,0.5972602739726027,0.7958333333333333,0.81,0.6
0.6022471910112359,0.5979166666666667,0.6,0.6,0.5917808219178082
0.5924050632911393,0.5936842105263158,0.6,0.5936842105263158,0.5961538461538461
0.604494382022472,0.5962962962962963,0.6125,0.5967741935483871,0.6051948051948052
0.7684210526315789,0.5976470588235294,0.5933333333333334,0.752542372881356,0.775
0.7652173913043478,0.6,0.6235294117647059,0.5972602739726027,0.5962264150943396
0.5953488372093023,0.5966666666666667,0.5727272727272728,0.5846153846153846,0.5964285714285714
0.62,0.6,0.5978947368421053,0.5977011494252874,0.5966101694915255
0.989247311827957,0.5978021978021978,0.62,0.5968253968253968,0.5833333333333334
0.6,0.5971014492753624,0.59375,0.596551724137931,0.5945945945945946
0.6121212121212121,0.5962962962962963,0.6051282051282051,0.6043010752688172,0.5837837837837838
0.593103448275862,0.625,0.5955555555555555,0.6,0.6
0.5894736842105263,0.5978494623655914,0.5970588235294118,0.5962962962962963,0.5954545454545455
0.6,0.5972222222222222,0.5967213114754099,0.5970588235294118,0.5979591836734693
0.5941176470588235,0.625,0.5828571428571429,0.5890909090909091,0.5935483870967742
0.8,0.5974358974358974,0.575,0.5901639344262295,0.6
0.5888888888888889,0.5938144329896907,0.5857142857142857,0.6,0.6053333333333333
0.8,0.6,0.596078431372549,0.6051282051282051,0.5924050632911393

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.39111111111111113,0.3,0.2916666666666667,0.3,0.3230769230769231
0.40444444444444444,0.5625,0.96,0.5957446808510638,0.9166666666666666
0.4,0.9863013698630136,0.4791666666666667,0.475,0.32
0.298876404494382,0.9895833333333334,1.0,1.0,1.0
0.10126582278481013,0.36,0.3,0.3031578947368421,0.9807692307692307
0.5932584269662922,0.9814814814814815,0.96875,0.9838709677419355,0.987012987012987
0.2,0.9882352941176471,0.9666666666666667,0.5932203389830508,0.525
0.2,0.306,0.9411764705882353,0.9863013698630136,0.9811320754716981
0.29767441860465116,0.9833333333333333,0.3,0.9230769230769231,0.9821428571428571
0.48,1.0,0.9894736842105263,0.9885057471264368,0.9830508474576272
0.1032258064516129,0.989010989010989,0.95,0.9841269841269841,0.9166666666666666
0.02,0.9855072463768116,0.3875,0.9827586206896551,0.972972972972973
0.3878787878787879,0.9814814814814815,0.9871794871794872,0.989247311827957,1.0
0.3931034482758621,0.9375,0.9777777777777777,0.32727272727272727,0.315
0.29473684210526313,0.3956989247311828,0.3941176470588235,0.3925925925925926,0.39090909090909093
0.004545454545454545,0.9861111111111112,0.9836065573770492,0.9852941176470589,0.9897959183673469
0.48823529411764705,0.9375,0.36,0.3709090909090909,0.2967741935483871
0.28,0.9871794871794872,1.0,0.6,1.0
0.2,0.37731958762886597,0.4142857142857143,0.35,0.9866666666666667
0.3,0.4,0.9803921568627451,0.9871794871794872,1.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.6947368421052632,0.7027777777777777,0.6931034482758621,0.676923076923077
0.5911111111111111,0.6375,0.408,0.6340425531914894,0.4166666666666667
0.3967741935483871,0.40273972602739727,0.7041666666666667,0.715,0.68
0.298876404494382,0.40208333333333335,0.4,0.4,0.39452054794520547
0.6936708860759494,0.6357894736842106,0.7,0.6926315789473684,0.40384615384615385
0.20224719101123595,0.40370370370370373,0.41875,0.4032258064516129,0.4077922077922078
0.0,0.4023529411764706,0.4066666666666667,0.6372881355932203,0.675
0.391304347826087,0.694,0.43529411764705883,0.40273972602739727,0.4037735849056604
0.1,0.4033333333333333,0.6818181818181818,0.4153846153846154,0.4035714285714286
0.3,0.4,0.40210526315789474,0.40229885057471265,0.4033898305084746
0.2989247311827957,0.4021978021978022,0.43,0.4031746031746032,0.4166666666666667
0.58,0.4028985507246377,0.0,0.010344827586206896,0.40540540540540543
0.2,0.40370370370370373,0.4076923076923077,0.4064516129032258,0.3891891891891892
0.5793103448275863,0.4375,0.40444444444444444,0.6727272727272727,0.685
0.29473684210526313,0.3956989247311828,0.0,0.0,0.0
0.5954545454545455,0.4027777777777778,0.40327868852459015,0.40294117647058825,0.4020408163265306
