Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.012987012987012988,0.027777777777777776,0.011494252873563218
0.011904761904761904,0.023255813953488372,0.034482758620689655

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.008658008658008658,0.9722222222222222,0.9885057471264368
0.8333333333333334,0.4883720930232558,0.0

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,0.0
0.3333333333333333,0.3333333333333333,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.3333333333333333,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.658008658008658,0.6481481481481481,0.0
0.10978835978835978,0.0,0.6436781609195402

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.011544011544011544,0.3425925925925926,0.0
0.2777777777777778,0.16279069767441862,0.022988505747126436

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.9913419913419913,1.0,0.0
0.16666666666666666,0.5116279069767442,1.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.003968253968253968,0.0,0.0

