
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.8783068783068783,0.9846153846153847,0.9444444444444444,0.9896907216494846,0.9833333333333333
0.9791666666666666,0.9896907216494846,0.9743589743589743,0.9859154929577465,0.9830508474576272
0.9855072463768116,0.9864864864864865,0.9736842105263158,0.9861111111111112,0.9285714285714286
0.9878048780487805,0.9285714285714286,0.10897435897435898,0.8771929824561403,0.9818181818181818
0.96,0.9830508474576272,0.972972972972973,0.975,0.99
0.8366013071895425,0.9230769230769231,0.9795918367346939,0.9411764705882353,0.9897959183673469
0.96,0.9615384615384616,0.9736842105263158,0.9411764705882353,0.99
0.9896907216494846,0.989247311827957,0.9866666666666667,0.9882352941176471,0.9821428571428571

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.009259259259259259,0.010101010101010102,0.010309278350515464,0.021739130434782608,0.012195121951219513
0.12121212121212122,0.013513513513513514,0.014285714285714285,0.0125,0.0196078431372549
0.023809523809523808,0.0625,0.017857142857142856,0.011627906976744186,0.012345679012345678
0.011235955056179775,0.013888888888888888,0.05,0.047619047619047616,0.012345679012345678
0.12148148148148148,0.014285714285714285,0.02,0.0,0.008978675645342313
0.13541666666666666,0.011363636363636364,0.015151515151515152,0.010752688172043012,0.045454545454545456
0.010869565217391304,0.01282051282051282,0.04,0.014925373134328358,0.03225806451612903
0.010638297872340425,0.03125,0.010638297872340425,0.026936026936026935,0.01818181818181818
0.12475633528265107,0.01282051282051282,0.01818181818181818,0.022727272727272728,0.025
0.06666666666666667,0.05555555555555555,0.03571428571428571,0.03225806451612903,0.03125
0.020202020202020204,0.02631578947368421,0.01694915254237288,0.011363636363636364,0.015151515151515152
0.03571428571428571,0.013888888888888888,0.04,0.027777777777777776,0.011363636363636364
0.010582010582010581,0.015384615384615385,0.05555555555555555,0.010309278350515464,0.016666666666666666
0.12731481481481483,0.010309278350515464,0.02564102564102564,0.014084507042253521,0.01694915254237288
0.12238325281803543,0.013513513513513514,0.02631578947368421,0.013888888888888888,0.07142857142857142
0.12059620596205962,0.07142857142857142,0.0,0.011695906432748537,0.01818181818181818
0.035555555555555556,0.01694915254237288,0.02702702702702703,0.025,0.01
0.058823529411764705,0.07692307692307693,0.02040816326530612,0.058823529411764705,0.01020408163265306
0.14222222222222222,0.038461538461538464,0.02631578947368421,0.058823529411764705,0.01
0.010309278350515464,0.010752688172043012,0.013333333333333334,0.011764705882352941,0.017857142857142856

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.98989898989899,0.9896907216494846,0.9782608695652174,0.9878048780487805
0.012987012987012988,0.9864864864864865,0.9857142857142858,0.9875,0.9803921568627451
0.9761904761904762,0.9375,0.9821428571428571,0.9883720930232558,0.9876543209876543
0.9887640449438202,0.9861111111111112,0.95,0.9523809523809523,0.9876543209876543
0.013333333333333334,0.9857142857142858,0.98,0.0,0.0
0.03125,0.9886363636363636,0.9848484848484849,0.989247311827957,0.9545454545454546
0.9891304347826086,0.9871794871794872,0.96,0.9850746268656716,0.967741935483871
0.9893617021276596,0.96875,0.9893617021276596,0.0,0.9818181818181818
0.017543859649122806,0.9871794871794872,0.9818181818181818,0.9772727272727273,0.975
0.9333333333333333,0.9444444444444444,0.9642857142857143,0.967741935483871,0.96875
0.0,0.9736842105263158,0.9830508474576272,0.9886363636363636,0.9848484848484849
0.9642857142857143,0.9861111111111112,0.96,0.9722222222222222,0.9886363636363636
0.0,0.9846153846153847,0.9444444444444444,0.9896907216494846,0.9833333333333333
0.020833333333333332,0.9896907216494846,0.9743589743589743,0.9859154929577465,0.9830508474576272
0.014492753623188406,0.9864864864864865,0.9736842105263158,0.9861111111111112,0.9285714285714286
0.012195121951219513,0.9285714285714286,0.0,0.0,0.9818181818181818
0.0,0.9830508474576272,0.972972972972973,0.975,0.99
0.9411764705882353,0.9230769230769231,0.9795918367346939,0.9411764705882353,0.9897959183673469
0.04,0.9615384615384616,0.9736842105263158,0.9411764705882353,0.99
0.9896907216494846,0.989247311827957,0.9866666666666667,0.9882352941176471,0.9821428571428571

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.010101010101010102,0.010309278350515464,0.021739130434782608,0.012195121951219513
0.012987012987012988,0.013513513513513514,0.014285714285714285,0.0125,0.0196078431372549
0.0,0.0625,0.017857142857142856,0.011627906976744186,0.012345679012345678
0.0,0.013888888888888888,0.05,0.047619047619047616,0.012345679012345678
0.013333333333333334,0.014285714285714285,0.02,0.019230769230769232,0.0
0.0,0.011363636363636364,0.015151515151515152,0.010752688172043012,0.045454545454545456
0.0,0.01282051282051282,0.04,0.014925373134328358,0.03225806451612903
0.010638297872340425,0.03125,0.010638297872340425,0.030303030303030304,0.01818181818181818
0.017543859649122806,0.01282051282051282,0.01818181818181818,0.022727272727272728,0.025
0.0,0.05555555555555555,0.03571428571428571,0.03225806451612903,0.03125
0.0,0.02631578947368421,0.01694915254237288,0.011363636363636364,0.015151515151515152
0.0,0.013888888888888888,0.04,0.027777777777777776,0.011363636363636364
0.0,0.015384615384615385,0.05555555555555555,0.010309278350515464,0.016666666666666666
0.020833333333333332,0.010309278350515464,0.02564102564102564,0.014084507042253521,0.01694915254237288
0.014492753623188406,0.013513513513513514,0.02631578947368421,0.013888888888888888,0.07142857142857142
0.012195121951219513,0.07142857142857142,0.019230769230769232,0.0,0.01818181818181818
0.04,0.01694915254237288,0.02702702702702703,0.025,0.01
0.0,0.07692307692307693,0.02040816326530612,0.058823529411764705,0.01020408163265306
0.04,0.038461538461538464,0.02631578947368421,0.058823529411764705,0.01
0.010309278350515464,0.010752688172043012,0.013333333333333334,0.011764705882352941,0.017857142857142856
