
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.5294117647058824,0.5,0.5,0.49382716049382713
0.4444444444444444,0.5,0.5,0.5,0.49473684210526314
0.5486968449931413,0.4939759036144578,0.5,0.4945226917057903,0.5121951219512195
0.5491698595146871,0.4942528735632184,0.5,0.5228758169934641,0.5
0.54673721340388,0.5161290322580645,0.5,0.5,0.5
0.562358276643991,0.5032679738562091,0.5,0.5,0.5169082125603864
0.5446623093681917,0.4976851851851852,0.5051546391752577,0.49473684210526314,0.5
0.5,0.5,0.48148148148148145,0.4943820224719101,0.5
0.4499314128943759,0.5,0.5,0.5,0.4827586206896552
0.5512820512820513,0.5072463768115942,0.49206349206349204,0.5,0.48559670781893005
0.4399551066217733,0.45454545454545453,0.49473684210526314,0.5,0.5384615384615384
0.5616161616161616,0.5,0.47953216374269003,0.5087719298245614,0.5081967213114754

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.5,0.4918032786885246,0.49019607843137253,0.5
0.012658227848101266,0.5,0.52,0.5,0.4878048780487805
0.5,0.5172413793103449,0.5,0.47058823529411764,0.5
0.0,0.49019607843137253,0.4918032786885246,0.47368421052631576,0.5057471264367817
0.0,0.5,0.5,0.5,0.49122807017543857
0.5,0.5,0.5,0.5,0.5
0.0,0.5,0.5,0.5,0.5
0.09090909090909091,0.5116279069767442,0.5,0.49411764705882355,0.5076923076923077
0.5,0.47058823529411764,0.5,0.5,0.49206349206349204
0.0,0.5,0.5,0.5,0.5052631578947369
0.012345679012345678,0.5060240963855421,0.5,0.49295774647887325,0.4878048780487805
0.011494252873563218,0.5057471264367817,0.5,0.5294117647058824,0.5
0.015873015873015872,0.4838709677419355,0.5,0.5,0.5
0.02040816326530612,0.47058823529411764,0.5,0.5,0.5217391304347826
0.0196078431372549,0.5208333333333334,0.4948453608247423,0.5052631578947369,0.5
0.5,0.5,0.5185185185185185,0.5056179775280899,0.5
0.0,0.5,0.5,0.5,0.5172413793103449
0.038461538461538464,0.4927536231884058,0.5079365079365079,0.5,0.48148148148148145
0.0,0.5454545454545454,0.5052631578947369,0.5,0.46153846153846156
0.01818181818181818,0.5,0.47368421052631576,0.49122807017543857,0.4918032786885246
