
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.23015873015873015,0.2569444444444444,0.23118279569892472,0.23251028806584362,0.23027375201288244
0.12121212121212122,0.12206572769953052,0.13157894736842105,0.12169312169312169,0.12169312169312169
0.1365079365079365,0.11938534278959811,0.1259259259259259,0.12162162162162163,0.12098765432098765
0.13213213213213212,0.14814814814814814,0.16049382716049382,0.12162162162162163,0.13008130081300814
0.12222222222222222,0.12271973466003316,0.12636165577342048,0.12606837606837606,0.11975308641975309
0.12429378531073447,0.12407407407407407,0.16666666666666666,0.13468013468013468,0.12148148148148148
0.14102564102564102,0.11965811965811966,0.1276595744680851,0.1568627450980392,0.13055555555555556
0.12386156648451731,0.12551440329218108,0.1388888888888889,0.12191358024691358,0.1452991452991453
0.1280193236714976,0.12222222222222222,0.12222222222222222,0.12048192771084337,0.12059620596205962
0.13804713804713806,0.1225071225071225,0.12289562289562289,0.1919191919191919,0.12636165577342048
0.12083333333333333,0.13703703703703704,0.1388888888888889,0.12191358024691358,0.12222222222222222
0.11888888888888889,0.11904761904761904,0.12636165577342048,0.12698412698412698,0.11975308641975309
0.12525252525252525,0.12345679012345678,0.11929824561403508,0.13541666666666666,0.11912943871706758
0.13279132791327913,0.12265512265512266,0.12399355877616747,0.13333333333333333,0.121765601217656
0.14814814814814814,0.11929824561403508,0.12148148148148148,0.12636165577342048,0.12121212121212122
0.14351851851851852,0.12005108556832694,0.14492753623188406,0.12731481481481483,0.15555555555555556
0.12121212121212122,0.1259259259259259,0.12265512265512266,0.14646464646464646,0.12452107279693486
0.12578616352201258,0.13157894736842105,0.12475633528265107,0.12919896640826872,0.12365591397849462
0.12365591397849462,0.16666666666666666,0.125,0.12962962962962962,0.125
0.1282051282051282,0.12059620596205962,0.13043478260869565,0.14666666666666667,0.12399355877616747

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.014285714285714285,0.9375,0.9838709677419355,0.9814814814814815,0.9855072463768116
0.012987012987012988,0.9859154929577465,0.9736842105263158,0.5,0.9880952380952381
0.4857142857142857,0.010638297872340425,0.016666666666666666,0.013513513513513514,0.011111111111111112
0.02702702702702703,0.9523809523809523,0.9444444444444444,0.013513513513513514,0.024390243902439025
0.9857142857142858,0.9850746268656716,0.9803921568627451,0.9807692307692307,0.011111111111111112
0.4915254237288136,0.016666666666666666,0.07142857142857142,0.030303030303030304,0.013333333333333334
0.5,0.01098901098901099,0.02127659574468085,0.058823529411764705,0.025
0.9836065573770492,0.5,0.03125,0.013888888888888888,0.038461538461538464
0.5,0.0125,0.0125,0.012048192771084338,0.012195121951219513
0.5151515151515151,0.01282051282051282,0.015151515151515152,0.09090909090909091,0.0196078431372549
0.9875,0.03333333333333333,0.03571428571428571,0.013888888888888888,0.014285714285714285
0.01,0.9897959183673469,0.9803921568627451,0.9795918367346939,0.9888888888888889
0.9818181818181818,0.0,0.5052631578947369,0.5,0.010309278350515464
0.024390243902439025,0.012987012987012988,0.014492753623188406,0.025,0.0136986301369863
