Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.023255813953488372,0.010869565217391304,0.09090909090909091
0.0,0.037037037037037035,0.010416666666666666

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.8294573643410853,0.010869565217391304,0.09090909090909091
0.35135135135135137,0.037037037037037035,0.010416666666666666

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.2222222222222222,1.0,1.0
0.3333333333333333,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.3333333333333333,1.0,1.0
0.0,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.10852713178294573,0.9891304347826086,0.9090909090909091
0.0,0.9629629629629629,0.9895833333333334

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.2222222222222222,0.010869565217391304,0.09090909090909091
0.11711711711711711,0.037037037037037035,0.010416666666666666

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.9891304347826086,0.9090909090909091
0.6486486486486487,0.9629629629629629,0.9895833333333334

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.007751937984496124,0.010869565217391304,0.09090909090909091
0.0,0.037037037037037035,0.010416666666666666

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.011627906976744186,0.014705882352941176,0.08333333333333333
0.011111111111111112,0.04,0.022222222222222223

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.5038759689922481,0.014705882352941176,0.08333333333333333
0.6703703703703704,0.04,0.022222222222222223

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.8888888888888888,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.3333333333333333,1.0,1.0
0.3333333333333333,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.7687338501291989,0.9852941176470589,0.9166666666666666
0.7691358024691358,0.96,0.9777777777777777

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.12015503875968993,0.014705882352941176,0.08333333333333333
0.2308641975308642,0.04,0.022222222222222223

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.32945736434108525,0.9852941176470589,0.9166666666666666
0.3296296296296296,0.96,0.9777777777777777

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.003875968992248062,0.014705882352941176,0.08333333333333333
0.003703703703703704,0.04,0.022222222222222223

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.08333333333333333,0.019230769230769232,0.012048192771084338
0.01818181818181818,0.038461538461538464,0.022727272727272728

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.2222222222222222,0.019230769230769232,0.012048192771084338
0.8363636363636363,0.038461538461538464,0.022727272727272728

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.8888888888888888,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.6666666666666666,1.0,1.0
1.0,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.8148148148148148,0.9807692307692307,0.9879518072289156
0.9818181818181818,0.9615384615384616,0.9772727272727273

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.07407407407407407,0.019230769230769232,0.012048192771084338
0.2909090909090909,0.038461538461538464,0.022727272727272728

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6111111111111112,0.9807692307692307,0.9879518072289156
0.16363636363636364,0.9615384615384616,0.9772727272727273

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.05555555555555555,0.019230769230769232,0.012048192771084338
0.01818181818181818,0.038461538461538464,0.022727272727272728

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.016666666666666666,0.011494252873563218,0.041666666666666664
0.01,0.02040816326530612,0.017241379310344827

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.3388888888888889,0.011494252873563218,0.041666666666666664
0.33666666666666667,0.02040816326530612,0.017241379310344827

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.7777777777777778,1.0,1.0
0.7777777777777778,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
0.6666666666666666,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.9833333333333333,0.9885057471264368,0.9583333333333334
0.88,0.9795918367346939,0.9827586206896551

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.012962962962962963,0.011494252873563218,0.041666666666666664
0.0077777777777777776,0.02040816326530612,0.017241379310344827

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.3277777777777778,0.9885057471264368,0.9583333333333334
0.33,0.9795918367346939,0.9827586206896551

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.016666666666666666,0.011494252873563218,0.041666666666666664
0.006666666666666667,0.02040816326530612,0.017241379310344827

