
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.004395604395604396,0.3551020408163265,0.3090909090909091,0.3035294117647059,0.3
0.0024691358024691358,0.3078947368421053,0.3142857142857143,0.3032967032967033,0.4
0.20384615384615384,0.5837837837837838,0.5777777777777777,0.5884615384615385,0.5714285714285714
0.21176470588235294,0.5823529411764706,0.5846153846153846,0.5828571428571429,0.590625
0.2,0.5,0.3157894736842105,0.38571428571428573,0.5909090909090909
0.1945945945945946,0.5875,0.384,0.31875,0.5935483870967742
0.30117647058823527,0.586046511627907,0.0,0.5,0.40298507462686567
0.2903225806451613,0.3,0.5936842105263158,0.5898305084745763,0.5877551020408164
0.0,0.5925925925925926,0.5916666666666667,0.585,0.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.29473684210526313,0.16666666666666666,0.0,0.007894736842105263,0.006122448979591836
0.20327868852459016,0.010344827586206896,0.20851063829787234,0.010714285714285714,0.03
0.0,0.23076923076923078,0.288,0.2938775510204082,0.3
0.39574468085106385,0.46153846153846156,0.5565217391304348,0.459375,0.30612244897959184
0.2,0.20677966101694914,0.05,0.015789473684210527,0.01276595744680851
0.19772727272727272,0.0,0.5052631578947369,0.5011494252873563,0.3075
0.10270270270270271,0.00967741935483871,0.006521739130434782,0.008571428571428572,0.02142857142857143
0.37777777777777777,0.20625,0.3,0.49019607843137253,0.5
0.10136986301369863,0.20597014925373133,0.29577464788732394,0.20217391304347826,0.46875
0.19615384615384615,0.05,0.0375,0.01276595744680851,0.3
0.0,0.0,0.4878048780487805,0.4935064935064935,0.36
0.3956043956043956,0.44081632653061226,0.48484848484848486,0.49411764705882355,0.5
0.3950617283950617,0.4921052631578947,0.47619047619047616,0.4945054945054945,0.2
0.0038461538461538464,0.016216216216216217,0.022222222222222223,0.011538461538461539,0.02857142857142857
0.38823529411764707,0.01764705882352941,0.015384615384615385,0.017142857142857144,0.009375
0.1,0.3,0.47368421052631576,0.21428571428571427,0.20303030303030303
0.005405405405405406,0.0125,0.216,0.48125,0.20430107526881722
0.4,0.013953488372093023,0.1951219512195122,0.3,0.3940298507462687
0.5032258064516129,0.3,0.00631578947368421,0.20677966101694914,0.20816326530612245
0.2,0.20493827160493827,0.008333333333333333,0.205,0.19130434782608696
