Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.010416666666666666,0.01694915254237288,0.03333333333333333
0.058823529411764705,0.01020408163265306,0.038461538461538464

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.5,0.4915254237288136,0.5
0.47058823529411764,0.5,0.5

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.6666666666666666,1.0,0.6666666666666666
0.6666666666666666,0.6666666666666666,0.6666666666666666

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6597222222222222,0.655367231638418,0.6444444444444445
0.6274509803921569,0.6598639455782312,0.6410256410256411

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.006944444444444444,0.1751412429378531,0.022222222222222223
0.0392156862745098,0.006802721088435374,0.02564102564102564

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.5084745762711864,0.0
0.0,0.0,0.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.011363636363636364,0.010638297872340425,0.045454545454545456
0.011363636363636364,0.011764705882352941,0.02564102564102564

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.4659090909090909,0.48936170212765956,0.45454545454545453
0.4659090909090909,0.47058823529411764,0.48717948717948717

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6590909090909091,0.6595744680851063,0.6363636363636364
0.6590909090909091,0.6588235294117647,0.6495726495726496

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.16287878787878787,0.1702127659574468,0.18181818181818182
0.16287878787878787,0.16470588235294117,0.1794871794871795

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.5340909090909091,0.5106382978723404,0.5454545454545454
0.5340909090909091,0.5294117647058824,0.5128205128205128

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.034482758620689655,0.015625,0.011235955056179775
0.03571428571428571,0.013157894736842105,0.022727272727272728

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.4827586206896552,0.46875,0.47191011235955055
0.4642857142857143,0.47368421052631576,0.4772727272727273

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6436781609195402,0.65625,0.6591760299625468
0.6428571428571429,0.6578947368421053,0.6515151515151515

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.1839080459770115,0.16666666666666666,0.1647940074906367
0.17857142857142858,0.16666666666666666,0.17424242424242425

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.5172413793103449,0.53125,0.5280898876404494
0.5357142857142857,0.5263157894736842,0.5227272727272727

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.017241379310344827,0.01639344262295082,0.024390243902439025
0.02127659574468085,0.01818181818181818,0.013888888888888888

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.4827586206896552,0.47540983606557374,0.4878048780487805
0.48936170212765956,0.45454545454545453,0.4444444444444444

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6551724137931034,0.6557377049180327,0.6504065040650406
0.6524822695035462,0.6545454545454545,0.6574074074074074

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.1724137931034483,0.16939890710382513,0.17886178861788618
0.1773049645390071,0.16363636363636364,0.1574074074074074

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.5172413793103449,0.5245901639344263,0.5121951219512195
0.5106382978723404,0.5454545454545454,0.5555555555555556

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.0,0.0,0.0
0.0,0.0,0.0

