
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.023255813953488372,0.02564102564102564,0.012048192771084338,0.09090909090909091,0.010752688172043012
0.02040816326530612,0.041666666666666664,0.024390243902439025,0.015151515151515152,0.013513513513513514
0.013157894736842105,0.016129032258064516,0.06666666666666667,0.02631578947368421,0.02631578947368421
0.018518518518518517,0.010101010101010102,0.06666666666666667,0.018867924528301886,0.013888888888888888
0.04,0.014084507042253521,0.014084507042253521,0.017241379310344827,0.011111111111111112
0.020833333333333332,0.022222222222222223,0.047619047619047616,0.022727272727272728,0.01694915254237288
0.02040816326530612,0.011764705882352941,0.010309278350515464,0.010101010101010102,0.011363636363636364
0.038461538461538464,0.010101010101010102,0.013157894736842105,0.017857142857142856,0.014492753623188406
0.02,0.018518518518518517,0.022727272727272728,0.013157894736842105,0.01694915254237288
0.015873015873015872,0.038461538461538464,0.013513513513513514,0.043478260869565216,0.015384615384615385

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.9767441860465116,0.9487179487179487,0.04819277108433735,0.8181818181818182,0.043010752688172046
0.08163265306122448,0.08333333333333333,0.04878048780487805,0.09090909090909091,0.0945945945945946
0.05263157894736842,0.0967741935483871,0.6666666666666666,0.10526315789473684,0.10526315789473684
0.8148148148148148,0.6565656565656566,0.6666666666666666,0.49056603773584906,0.6527777777777778
0.64,0.5070422535211268,0.5070422535211268,0.5,0.5
0.7916666666666666,0.6666666666666666,0.6190476190476191,0.6590909090909091,0.5084745762711864
0.08163265306122448,0.8235294117647058,0.020618556701030927,0.04040404040404041,0.8863636363636364
0.6923076923076923,0.6565656565656566,0.8026315789473685,0.8571428571428571,0.6666666666666666
0.5,0.8148148148148148,0.6590909090909091,0.8026315789473685,0.5084745762711864
0.36507936507936506,0.6923076923076923,0.5,0.9565217391304348,0.6923076923076923

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,0.6,1.0,0.6
1.0,0.4,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.6,0.6
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
1.0,1.0,0.6,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6,0.6,0.0,0.6,0.6
0.6,0.6,0.6,1.0,0.0
0.6,0.6,0.6,0.0,0.0
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.586046511627907,0.5846153846153846,0.5927710843373494,0.5454545454545454,0.5935483870967742
0.5877551020408164,0.0,0.5853658536585366,0.9848484848484849,0.5918918918918918
0.5921052631578947,0.5903225806451613,0.56,0.5842105263157895,0.5842105263157895
0.5888888888888889,0.593939393939394,0.56,0.5886792452830188,0.5916666666666667
0.576,0.5915492957746479,0.5915492957746479,0.5896551724137931,0.5933333333333334
0.5875,0.5866666666666667,0.5714285714285714,0.5863636363636363,0.5898305084745763
0.5877551020408164,0.5929411764705882,0.5938144329896907,0.593939393939394,0.5931818181818181
0.5769230769230769,0.593939393939394,0.5921052631578947,0.5892857142857143,0.591304347826087
0.588,0.5888888888888889,0.5863636363636363,0.5921052631578947,0.5898305084745763
0.5904761904761905,0.5769230769230769,0.5918918918918918,0.5739130434782609,0.5907692307692308

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4046511627906977,0.39487179487179486,0.007228915662650603,0.38181818181818183,0.0064516129032258064
0.044897959183673466,0.03333333333333333,0.03414634146341464,0.045454545454545456,0.04594594594594595
0.02894736842105263,0.04838709677419355,0.30666666666666664,0.05789473684210526,0.05789473684210526
0.337037037037037,0.2686868686868687,0.30666666666666664,0.20754716981132076,0.26944444444444443
0.28,0.2112676056338028,0.2112676056338028,0.010344827586206896,0.006666666666666667
0.32916666666666666,0.28,0.2761904761904762,0.2772727272727273,0.2135593220338983
0.044897959183673466,0.33647058823529413,0.01443298969072165,0.022222222222222223,0.3613636363636364
0.3,0.2686868686868687,0.32894736842105265,0.3535714285714286,0.2753623188405797
0.012,0.337037037037037,0.2772727272727273,0.32894736842105265,0.2135593220338983
0.15555555555555556,0.3,0.008108108108108109,0.40869565217391307,0.28615384615384615

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.023255813953488372,0.05128205128205128,0.0,0.18181818181818182,0.5741935483870968
0.9183673469387755,0.9166666666666666,0.9512195121951219,0.9090909090909091,0.3621621621621622
0.9473684210526315,0.9032258064516129,0.3333333333333333,0.35789473684210527,0.35789473684210527
0.18518518518518517,0.3434343434343434,0.3333333333333333,0.5094339622641509,0.3472222222222222
0.36,0.49295774647887325,0.49295774647887325,0.3,0.3
0.20833333333333334,0.3333333333333333,0.38095238095238093,0.3409090909090909,0.4915254237288136
0.9183673469387755,0.17647058823529413,0.979381443298969,0.9595959595959596,0.11363636363636363
0.3076923076923077,0.3434343434343434,0.19736842105263158,0.14285714285714285,0.3333333333333333
