
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.4939759036144578,0.5238095238095238,0.5,0.5
0.48717948717948717,0.5,0.5,0.5,0.5087719298245614
0.5,0.5,0.5,0.5,0.5070422535211268
0.5,0.5,0.5061728395061729,0.4857142857142857,0.4827586206896552
0.5053763440860215,0.5111111111111111,0.5,0.5,0.5
0.5,0.5,0.5076923076923077,0.47368421052631576,0.5068493150684932
0.5,0.5,0.47058823529411764,0.5,0.4915254237288136
0.5,0.5,0.5,0.5,0.5061728395061729
0.5,0.509090909090909,0.5,0.5,0.4943820224719101
0.5064935064935064,0.5238095238095238,0.5061728395061729,0.5,0.5
0.5,0.5,0.5,0.49230769230769234,0.5
0.49019607843137253,0.5,0.4925373134328358,0.5081967213114754,0.5
0.5294117647058824,0.5,0.509090909090909,0.5,0.45454545454545453
0.4888888888888889,0.5,0.5,0.5,0.49206349206349204
0.494949494949495,0.5,0.5058823529411764,0.5121951219512195,0.5121951219512195
0.5,0.5,0.47368421052631576,0.5,0.5
0.5,0.4827586206896552,0.5,0.5,0.4666666666666667
0.5,0.5,0.48,0.5,0.5081967213114754
0.5,0.5,0.49206349206349204,0.5,0.5
0.5,0.5,0.5,0.5,0.5

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.25301204819277107,0.42857142857142855,0.359375,0.5
0.6871794871794872,0.4642857142857143,0.3333333333333333,0.47368421052631576,0.017543859649122806
0.6944444444444444,0.45,0.484375,0.4895833333333333,0.49295774647887325
0.4027777777777778,0.3409090909090909,0.3333333333333333,0.4,0.3103448275862069
0.5978494623655914,0.35555555555555557,0.47368421052631576,0.484375,0.4027777777777778
0.3064516129032258,0.5,0.36923076923076925,0.05263157894736842,0.0136986301369863
0.6935483870967742,0.025,0.29411764705882354,0.4,0.3220338983050847
0.5,0.46153846153846156,0.45,0.46153846153846156,0.49382716049382713
0.7923076923076923,0.36363636363636365,0.25,0.4782608695652174,0.4943820224719101
0.4025974025974026,0.47619047619047616,0.49382716049382713,0.5,0.49
0.5,0.4642857142857143,0.5,0.015384615384615385,0.027777777777777776
0.40784313725490196,0.5,0.3283582089552239,0.3442622950819672,0.5
0.24705882352941178,0.4791666666666667,0.4909090909090909,0.4868421052631579,0.45454545454545453
0.39555555555555555,0.4444444444444444,0.48,0.4166666666666667,0.3333333333333333
0.5959595959595959,0.475,0.49411764705882355,0.4634146341463415,0.34146341463414637
0.22666666666666666,0.25925925925925924,0.2631578947368421,0.35714285714285715,0.33695652173913043
0.5166666666666667,0.3103448275862069,0.36363636363636365,0.34375,0.4
0.7918918918918919,0.39705882352941174,0.44,0.49,0.4918032786885246
0.42857142857142855,0.3372093023255814,0.3333333333333333,0.23684210526315788,0.017241379310344827
0.5,0.5,0.4642857142857143,0.3333333333333333,0.46875

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6,0.0,0.6,0.6,1.0
0.0,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.8,0.6,0.6,0.0,0.0
0.6,0.6,0.6,0.6,0.6
0.6,1.0,0.6,0.0,0.6
0.8,0.6,0.0,0.6,0.0
0.8,0.6,0.6,0.6,0.6
0.6,0.0,0.6,0.6,0.0
0.6,0.6,0.6,1.0,0.6
0.6,0.6,1.0,0.0,0.6
0.2,1.0,0.0,0.6,1.0
0.6,0.6,0.6,0.6,0.0
0.0,0.6,0.6,0.6,0.0
0.0,0.6,0.6,0.6,0.6
0.6,0.6,0.0,0.6,0.6
0.8,0.0,0.6,0.6,0.0
0.6,0.6,0.0,0.6,0.6
0.6,0.6,0.0,0.6,0.6
0.8,1.0,0.6,0.6,0.6

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.8,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4,0.20240963855421687,0.47619047619047616,0.5,0.5
0.10256410256410256,0.5,0.5,0.5,0.49122807017543857
0.3,0.5,0.5,0.5,0.49295774647887325
0.3,0.5,0.49382716049382713,0.2057142857142857,0.20689655172413793
0.4946236559139785,0.4888888888888889,0.5,0.5,0.5
0.4,0.5,0.49230769230769234,0.21052631578947367,0.4931506849315068
0.4,0.5,0.21176470588235294,0.5,0.2033898305084746
0.4,0.5,0.5,0.5,0.49382716049382713
0.5,0.19636363636363635,0.5,0.5,0.20224719101123595
0.4935064935064935,0.47619047619047616,0.49382716049382713,0.5,0.5
0.4,0.5,0.5,0.20307692307692307,0.5
0.20392156862745098,0.5,0.20298507462686566,0.4918032786885246,0.5
0.47058823529411764,0.5,0.4909090909090909,0.5,0.21818181818181817
