
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.9736842105263158,0.9846153846153847,0.9888888888888889,0.9893617021276596,0.9285714285714286
1.0,0.9814814814814815,0.9878048780487805,0.9861111111111112,0.9807692307692307
1.0,0.9705882352941176,1.0,1.0,0.9895833333333334
0.9818181818181818,0.9583333333333334,0.9696969696969697,0.9848484848484849,1.0
0.9873417721518988,0.9863013698630136,1.0,1.0,1.0
1.0,0.972972972972973,1.0,1.0,1.0
0.9655172413793104,0.9811320754716981,0.9782608695652174,0.9868421052631579,1.0
0.9811320754716981,0.975,0.9878048780487805,1.0,0.9887640449438202
1.0,1.0,0.9655172413793104,0.9615384615384616,1.0
0.9722222222222222,1.0,1.0,0.9891304347826086,0.989010989010989
0.9873417721518988,0.9722222222222222,1.0,1.0,1.0
0.9897959183673469,0.9863013698630136,0.9736842105263158,0.9897959183673469,1.0
1.0,1.0,0.9836065573770492,1.0,1.0
0.9895833333333334,0.9655172413793104,0.9795918367346939,0.9878048780487805,0.9836065573770492
1.0,1.0,1.0,1.0,1.0
0.9885057471264368,1.0,0.9896907216494846,0.9767441860465116,1.0
1.0,0.972972972972973,1.0,1.0,0.9811320754716981
1.0,1.0,0.9824561403508771,1.0,1.0
0.9891304347826086,0.972972972972973,0.9841269841269841,0.9894736842105263,1.0
0.9897959183673469,0.9894736842105263,0.9655172413793104,0.9836065573770492,1.0

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.9736842105263158,0.9846153846153847,0.9888888888888889,0.9893617021276596,0.9285714285714286
1.0,0.9814814814814815,0.5,0.9861111111111112,0.9807692307692307
0.5070422535211268,1.0,0.984375,1.0,1.0
0.9818181818181818,0.9583333333333334,0.9696969696969697,0.9848484848484849,0.9285714285714286
0.012658227848101266,0.9863013698630136,0.9285714285714286,1.0,1.0
0.9807692307692307,1.0,0.6,1.0,1.0
0.4827586206896552,0.9811320754716981,0.9782608695652174,0.9868421052631579,0.9882352941176471
0.018867924528301886,0.975,0.9878048780487805,0.9333333333333333,1.0
0.011627906976744186,1.0,0.9655172413793104,0.0,0.42857142857142855
0.027777777777777776,0.9629629629629629,0.98989898989899,1.0,0.989010989010989
0.012658227848101266,0.9722222222222222,0.9883720930232558,1.0,1.0
0.01020408163265306,0.9863013698630136,0.9736842105263158,0.9897959183673469,0.9818181818181818
0.041666666666666664,1.0,1.0,0.9473684210526315,1.0
0.010416666666666666,0.9655172413793104,0.9795918367346939,0.9878048780487805,0.9836065573770492
0.011363636363636364,1.0,1.0,1.0,1.0
0.011494252873563218,0.98989898989899,0.9896907216494846,0.9767441860465116,0.9743589743589743
0.022222222222222223,1.0,0.509090909090909,1.0,0.9811320754716981
0.014285714285714285,1.0,1.0,0.96875,1.0
0.010869565217391304,1.0,0.49206349206349204,1.0,0.975
0.5,0.9894736842105263,0.9655172413793104,0.9836065573770492,0.9846153846153847

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.8888888888888888,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.8888888888888888
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.8888888888888888,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.8888888888888888,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0
0.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.02631578947368421,0.015384615384615385,0.011111111111111112,0.010638297872340425,0.07142857142857142
0.0,0.01646090534979424,0.012195121951219513,0.012345679012345678,0.017094017094017096
0.0,0.026143790849673203,0.0,0.0,0.010416666666666666
0.01616161616161616,0.037037037037037035,0.026936026936026935,0.013468013468013467,0.0
0.011251758087201125,0.0121765601217656,0.0,0.0,0.0
0.0,0.02702702702702703,0.0,0.0,0.0
0.034482758620689655,0.016771488469601678,0.01932367149758454,0.011695906432748537,0.0
0.018867924528301886,0.025,0.012195121951219513,0.0,0.011235955056179775
0.0,0.0,0.034482758620689655,0.038461538461538464,0.0
