Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.014705882352941176,0.043478260869565216,0.022222222222222223
0.1,0.016666666666666666,0.015384615384615385

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.3431372549019608,0.391304347826087,0.022222222222222223
0.23333333333333334,0.016666666666666666,0.015384615384615385

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,0.6666666666666666,1.0
0.0,0.3333333333333333,0.3333333333333333

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.3333333333333333,1.0,0.0
0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.7663398692810458,0.9565217391304348,0.6518518518518519
0.0,0.0,0.0

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.12418300653594772,0.028985507246376812,0.022222222222222223
0.0,0.005555555555555556,0.005128205128205128

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6568627450980392,0.0,0.9777777777777777
0.0,0.9833333333333333,0.9846153846153847

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.004901960784313725,0.043478260869565216,0.0
0.0,0.0,0.0

