Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.038461538461538464,0.010638297872340425,0.02857142857142857
0.015384615384615385,0.019230769230769232,0.1

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.5128205128205128,0.010638297872340425,0.02857142857142857
0.3435897435897436,0.019230769230769232,0.1

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.8888888888888888,1.0,1.0
1.0,1.0,0.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.6666666666666666,1.0,1.0
0.0,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.8547008547008547,0.9893617021276596,0.9714285714285714
0.6564102564102564,0.9807692307692307,0.3

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.14102564102564102,0.010638297872340425,0.02857142857142857
0.12478632478632479,0.019230769230769232,0.0

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.32051282051282054,0.9893617021276596,0.9714285714285714
0.6564102564102564,0.9807692307692307,0.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.02564102564102564,0.010638297872340425,0.02857142857142857
0.0,0.019230769230769232,0.1

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.04,0.016666666666666666,0.010869565217391304
0.016666666666666666,0.017543859649122806,0.02631578947368421

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.6533333333333333,0.016666666666666666,0.010869565217391304
1.0,0.017543859649122806,0.02631578947368421

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.3333333333333333,1.0,1.0
0.3333333333333333,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.7466666666666667,0.9833333333333333,0.9891304347826086
0.7648148148148148,0.9824561403508771,0.9736842105263158

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.24444444444444444,0.016666666666666666,0.010869565217391304
0.34444444444444444,0.017543859649122806,0.02631578947368421

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.3466666666666667,0.9833333333333333,0.9891304347826086
0.0,0.9824561403508771,0.9736842105263158

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.013333333333333334,0.016666666666666666,0.010869565217391304
0.005555555555555556,0.017543859649122806,0.02631578947368421

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.023809523809523808,0.038461538461538464,0.01
0.027777777777777776,0.02564102564102564,0.01282051282051282

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.3492063492063492,0.038461538461538464,0.01
0.6759259259259259,0.02564102564102564,0.01282051282051282

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
1.0,1.0,1.0
1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.3333333333333333,1.0,1.0
0.6666666666666666,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.7592592592592593,0.9615384615384616,0.99
0.8641975308641975,0.9743589743589743,0.9871794871794872

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.13227513227513227,0.038461538461538464,0.01
0.24382716049382716,0.02564102564102564,0.01282051282051282

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.6507936507936508,0.9615384615384616,0.99
0.32407407407407407,0.9743589743589743,0.9871794871794872

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.007936507936507936,0.038461538461538464,0.01
0.018518518518518517,0.02564102564102564,0.01282051282051282

Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2
0.014705882352941176,0.0196078431372549,0.037037037037037035
0.02127659574468085,0.027777777777777776,0.02564102564102564

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2
0.3382352941176471,0.0196078431372549,0.037037037037037035
0.6595744680851063,0.027777777777777776,0.02564102564102564

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2
0.7777777777777778,1.0,1.0
0.7777777777777778,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2
0.6666666666666666,1.0,1.0
0.6666666666666666,1.0,1.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.8758169934640523,0.9803921568627451,0.9629629629629629
0.8699763593380615,0.9722222222222222,0.9743589743589743

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.011437908496732025,0.0196078431372549,0.037037037037037035
0.12529550827423167,0.027777777777777776,0.02564102564102564

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2
0.3284313725490196,0.9803921568627451,0.9629629629629629
0.0,0.9722222222222222,0.9743589743589743

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2
0.00980392156862745,0.0196078431372549,0.037037037037037035
0.014184397163120567,0.027777777777777776,0.02564102564102564

